TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3
Polygon,555600045,555600045,1,Reserva Particular Do Patrimônio Natural Lagoa Encantada Do Morro Da Lucrécia,Reserva Particular Do Patrimônio Natural Lagoa Encantada Do Morro Da Lucrécia,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,0,0,0.107889161848207,0.107889161222077,0.107889161848207,Not Applicable,0,Designated,2011,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-SE,BRA,BRA
Polygon,555576202,555576202,1,Refúgio De Vida Silvestre Metrópole Da Amazônia,Refúgio De Vida Silvestre Metrópole Da Amazônia,Refúgio de Vida Silvestre,Wildlife Refuge,National,Not Reported,Not Applicable,0,0,1.63360457355572,63.6919048118,64.1204929550109,Not Applicable,0,Designated,2010,Sub-national ministry or agency,Not Reported,Instituto de Desenvolvimento Florestal e da Biodiversidade do Pará,Not Reported,State Verified,1802,BR-PA,BRA,BRA
Polygon,555576254,555576254,1,Reserva Particular Do Patrimônio Natural Lençóis,Reserva Particular Do Patrimônio Natural Lençóis,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0.183858093843,0.184731477292196,Not Applicable,0,Designated,2008,Sub-national ministry or agency,Not Reported,Instituto Estadual do Ambiente do Rio de Janeiro,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,555576224,555576224,1,Estação Ecológica  De Arêdes,Estação Ecológica  De Arêdes,Estação Ecológica,Ecological Station,National,Not Reported,Not Applicable,0,0,0,11.5841076616,11.6433357638613,Not Applicable,0,Designated,2010,Sub-national ministry or agency,Not Reported,Instituto Estadual de Florestas de Minas Gerais,Not Reported,State Verified,1802,BR-MG,BRA,BRA
Polygon,33531,33531,1,Estação Ecológica Estadual Wenceslau Guimarães,Estação Ecológica Estadual Wenceslau Guimarães,Estação Ecológica,Ecological Station,National,Ia,Not Applicable,0,0,0,24.194081114,24.3389504760021,Not Applicable,0,Designated,1997,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente da Bahia,Not Reported,State Verified,1802,BR-BA,BRA,BRA
Polygon,555576247,555576247,1,Reserva Particular Do Patrimônio Natural Rancho Chapadão,Reserva Particular Do Patrimônio Natural Rancho Chapadão,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0.286193938712,0.287665380197289,Not Applicable,0,Designated,2010,Sub-national ministry or agency,Not Reported,Instituto Estadual de Meio Ambiente e Recursos Hídricos do Espírito Santo,Not Reported,State Verified,1802,BR-ES,BRA,BRA
Polygon,555576264,555576264,1,Reserva Particular Do Patrimônio Natural Sítio Monte Alegre 1B,Reserva Particular Do Patrimônio Natural Sítio Monte Alegre 1B,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0.043299620956,0.0435056219354222,Not Applicable,0,Designated,2011,Sub-national ministry or agency,Not Reported,Instituto Estadual do Ambiente do Rio de Janeiro,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,19456,19456,1,Parque Estadual Da Serra De Caldas Novas,Parque Estadual Da Serra De Caldas Novas,Parque,Park,National,II,Not Applicable,0,0,0,121.587378471,122.252898010823,Not Applicable,0,Designated,1970,Sub-national ministry or agency,Not Reported,Secretaria Estadual do Meio Ambiente e dos Recursos Hídricos de Goiás,Not Reported,State Verified,1802,BR-GO,BRA,BRA
Polygon,555576275,555576275,1,Parque Natural Municipal Três Coqueiros,Parque Natural Municipal Três Coqueiros,Parque,Park,National,Not Reported,Not Applicable,0,0,0,0.254443798193,0.255644014169762,Not Applicable,0,Designated,2009,Sub-national ministry or agency,Not Reported,Secretaria Municipal de Meio Ambiente de Rio Bonito - RJ,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,555576158,555576158,1,Parque Estadual Serra Do Sobrado,Parque Estadual Serra Do Sobrado,Parque,Park,National,Not Reported,Not Applicable,0,0,0,3.83807594148,3.85805296760184,Not Applicable,0,Designated,2010,Sub-national ministry or agency,Not Reported,Instituto Estadual de Florestas de Minas Gerais,Not Reported,State Verified,1802,BR-MG,BRA,BRA
Polygon,555576159,555576159,1,Reserva Extrativista Taquari,Reserva Extrativista Taquari,Reserva Extrativista,Extractive Reserve,National,Not Reported,Not Applicable,0,0,3.03090119338428,16.6031073187,16.6747764615418,Not Applicable,0,Designated,2008,Sub-national ministry or agency,Not Reported,Fundação para Conservação e a Produção Florestal do Estado de São Paulo,Not Reported,State Verified,1802,BR-SP,BRA,BRA
Polygon,478586,478586,1,Parque Estadual Da Ilha Grande,Parque Estadual Da Ilha Grande,Parque,Park,National,II,Not Applicable,0,0,1.0054695400303,120.904675587,122.878062546898,Not Applicable,0,Designated,1971,Sub-national ministry or agency,Not Reported,Instituto Estadual do Ambiente do Rio de Janeiro,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,351978,351978,1,Floresta Estadual Do Araguaia,Floresta Estadual Do Araguaia,Floresta,Forest,National,VI,Not Applicable,0,0,0,223.375498208,224.729145010989,Not Applicable,0,Designated,2002,Sub-national ministry or agency,Not Reported,Secretaria Estadual do Meio Ambiente e dos Recursos Hídricos de Goiás,Not Reported,State Verified,1802,BR-GO,BRA,BRA
Polygon,555576157,555576157,1,Parque Nacional Da Furna Feia,Parque Nacional Da Furna Feia,Parque,Park,National,Not Reported,Not Applicable,0,0,0,85.1749070982,85.739810674237,Not Applicable,0,Designated,2012,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-RN,BRA,BRA
Polygon,555576156,555576156,1,Parque Estadual De Itapetinga,Parque Estadual De Itapetinga,Parque,Park,National,Not Reported,Not Applicable,0,0,0,101.938508253,102.411043488711,Not Applicable,0,Designated,2010,Sub-national ministry or agency,Not Reported,Fundação para Conservação e a Produção Florestal do Estado de São Paulo,Not Reported,State Verified,1802,BR-SP,BRA,BRA
Polygon,19753,19753,1,Apa De Cafuringa,Apa De Cafuringa,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,0,0,0,465.077247943,467.777615509987,Not Applicable,0,Designated,1988,Sub-national ministry or agency,Not Reported,Instituto do Meio Ambiente e dos Recursos Hídricos do Distrito Federal - Brasília Ambiental,Not Reported,State Verified,1802,BR-GO,BRA,BRA
Polygon,352097,352097,1,Arie Do Bosque,Arie Do Bosque,Área de Relevante Interesse Ecológico,Area of Relevant Ecological Interest,National,IV,Not Applicable,0,0,0,0.195398596778,0.19651813043453,Not Applicable,0,Designated,2001,Sub-national ministry or agency,Not Reported,Instituto do Meio Ambiente e dos Recursos Hídricos do Distrito Federal - Brasília Ambiental,Not Reported,State Verified,1802,BR-DF,BRA,BRA
Polygon,555576160,555576160,1,Parque Natural Municipal Do Manguezal De Itanguá,Parque Natural Municipal Do Manguezal De Itanguá,Parque,Park,National,Not Reported,Not Applicable,0,0,0,0.375554128851,0.377471994584483,Not Applicable,0,Designated,2007,Sub-national ministry or agency,Not Reported,Secretaria Municipal de Meio Ambiente de Cariacica - ES,Not Reported,State Verified,1802,BR-ES,BRA,BRA
Polygon,555576161,555576161,1,Apa Represa Bairro Da Usina,Apa Represa Bairro Da Usina,Área de Proteção Ambiental,Environmental Protection Area,National,Not Reported,Not Applicable,0,0,0,9.97466501804,10.0211496018988,Not Applicable,0,Designated,1986,Sub-national ministry or agency,Not Reported,Fundação para Conservação e a Produção Florestal do Estado de São Paulo,Not Reported,State Verified,1802,BR-SP,BRA,BRA
Polygon,555576162,555576162,1,Reserva Particular Do Patrimônio Natural Sete Flechas,Reserva Particular Do Patrimônio Natural Sete Flechas,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0.0707550653206,0.0710913460687342,Not Applicable,0,Designated,2010,Sub-national ministry or agency,Not Reported,Instituto Estadual do Ambiente do Rio de Janeiro,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,555576163,555576163,1,Floresta Estadual De Tapauá,Floresta Estadual De Tapauá,Floresta,Forest,National,Not Reported,Not Applicable,0,0,0,8817.04000608,8870.83741555562,Not Applicable,0,Designated,2009,Sub-national ministry or agency,Not Reported,Secretaria de Estado de Meio Ambiente e Desenvolvimento Sustentável do Amazonas,Not Reported,State Verified,1802,BR-AM,BRA,BRA
Polygon,555576176,555576176,1,Floresta Estadual Serra D'Água,Floresta Estadual Serra D'Água,Floresta,Forest,National,Not Reported,Not Applicable,0,0,0,0.510155297697,0.512543958727195,Not Applicable,0,Designated,2010,Sub-national ministry or agency,Not Reported,Instituto Florestal da Secretaria do Meio Ambiente do Estado de São Paulo - SP,Not Reported,State Verified,1802,BR-SP,BRA,BRA
Polygon,555576177,555576177,1,Apa Rio Batalha,Apa Rio Batalha,Área de Proteção Ambiental,Environmental Protection Area,National,Not Reported,Not Applicable,0,0,0,2362.749242,2374.14004442496,Not Applicable,0,Designated,2001,Sub-national ministry or agency,Not Reported,Fundação para Conservação e a Produção Florestal do Estado de São Paulo,Not Reported,State Verified,1802,BR-SP,BRA,BRA
Polygon,555576164,555576164,1,Apa Ilha Comprida,Apa Ilha Comprida,Área de Proteção Ambiental,Environmental Protection Area,National,Not Reported,Not Applicable,0,0,3.99503223771414,189.317450959,190.139304962477,Not Applicable,0,Designated,1987,Sub-national ministry or agency,Not Reported,Fundação para Conservação e a Produção Florestal do Estado de São Paulo,Not Reported,State Verified,1802,BR-SP,BRA,BRA
Polygon,555576165,555576165,1,Monumento Natural Estadual  Serra Das Torres,Monumento Natural Estadual  Serra Das Torres,Monumento Natural,Natural Monument,National,Not Reported,Not Applicable,0,0,0,104.529521972,105.052260383314,Not Applicable,0,Designated,2010,Sub-national ministry or agency,Not Reported,Instituto Estadual de Meio Ambiente e Recursos Hídricos do Espírito Santo,Not Reported,State Verified,1802,BR-ES,BRA,BRA
Polygon,555576166,555576166,1,Área De Proteção Ambiental Do Itapiracó,Área De Proteção Ambiental Do Itapiracó,Área de Proteção Ambiental,Environmental Protection Area,National,Not Reported,Not Applicable,0,0,0,3.55326709925,3.57709312385176,Not Applicable,0,Designated,1997,Sub-national ministry or agency,Not Reported,Secretaria de Estado de Meio Ambiente e Recursos Naturais do Maranhão,Not Reported,State Verified,1802,BR-MA,BRA,BRA
Polygon,478409,478409,1,Reserva Extrativista Do Ciriáco,Reserva Extrativista Do Ciriáco,Reserva Extrativista,Extractive Reserve,National,VI,Not Applicable,0,0,0,81.067750541,81.6044014076413,Not Applicable,0,Designated,1992,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-MA,BRA,BRA
Polygon,351943,351943,1,Estação Ecológica Estadual Aratinga,Estação Ecológica Estadual Aratinga,Estação Ecológica,Ecological Station,National,Ia,Not Applicable,0,0,0,60.4145969192,60.6263541719306,Not Applicable,0,Designated,1997,Sub-national ministry or agency,Not Reported,Secretaria do Ambiente e Desenvolvimento Sustentável do Rio Grande do Sul - RS,Not Reported,State Verified,1802,BR-RS,BRA,BRA
Polygon,352166,352166,1,Reserva Extrativista Mogno,Reserva Extrativista Mogno,Reserva Extrativista,Extractive Reserve,National,VI,Not Applicable,0,0,0,24.1310441206,24.2849452453516,Not Applicable,0,Designated,1995,Sub-national ministry or agency,Not Reported,Secretaria de Estado do Desenvolvimento Ambiental de Rondônia,Not Reported,State Verified,1802,BR-RO,BRA,BRA
Polygon,555576167,555576167,1,Estação Ecológica De Avaré,Estação Ecológica De Avaré,Estação Ecológica,Ecological Station,National,Not Reported,Not Applicable,0,0,0,7.20085324797,7.2344608995665,Not Applicable,0,Designated,2010,Sub-national ministry or agency,Not Reported,Instituto Florestal da Secretaria do Meio Ambiente do Estado de São Paulo - SP,Not Reported,State Verified,1802,BR-SP,BRA,BRA
Polygon,555576486,555576486,1,Parque Estadual Do Mendanha,Parque Estadual Do Mendanha,Parque,Park,National,Not Reported,Not Applicable,0,0,0,0,44.1980754894959,Not Applicable,0,Designated,2013,Sub-national ministry or agency,Not Reported,Instituto Estadual do Ambiente do Rio de Janeiro,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,555576168,555576168,1,Parque Estadual Do Limoeiro,Parque Estadual Do Limoeiro,Parque,Park,National,Not Reported,Not Applicable,0,0,0,20.0931409973,20.1979920329333,Not Applicable,0,Designated,2011,Sub-national ministry or agency,Not Reported,Instituto Estadual de Florestas de Minas Gerais,Not Reported,State Verified,1802,BR-MG,BRA,BRA
Polygon,351903,351903,1,Área De Proteção Ambiental Lago De Peixe/Angical,Área De Proteção Ambiental Lago De Peixe/Angical,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,0,0,0,754.512837649,759.118385816795,Not Applicable,0,Designated,2002,Sub-national ministry or agency,Not Reported,Instituto Natureza do Tocantins,Not Reported,State Verified,1802,BR-TO,BRA,BRA
Polygon,555576170,555576170,1,Área De Proteção Ambiental Serra Do Timóteo,Área De Proteção Ambiental Serra Do Timóteo,Área de Proteção Ambiental,Environmental Protection Area,National,Not Reported,Not Applicable,0,0,0,58.2506418376,58.5545306042865,Not Applicable,0,Designated,2003,Sub-national ministry or agency,Not Reported,Prefeitura Municipal de Timóteo,Not Reported,State Verified,1802,BR-MG,BRA,BRA
Polygon,478413,478413,1,Floresta Nacional De Açungui,Floresta Nacional De Açungui,Floresta,Forest,National,VI,Not Applicable,0,0,0,5.61360948422,7.22015834395948,Not Applicable,0,Designated,1968,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-PR,BRA,BRA
Polygon,555576172,555576172,1,Apa Corumbataí Botucatu Tejupa Perimetro Botucatu,Apa Corumbataí Botucatu Tejupa Perimetro Botucatu,Área de Proteção Ambiental,Environmental Protection Area,National,Not Reported,Not Applicable,0,0,0,2139.01049098,2148.97598123799,Not Applicable,0,Designated,1983,Sub-national ministry or agency,Not Reported,Fundação para Conservação e a Produção Florestal do Estado de São Paulo,Not Reported,State Verified,1802,BR-SP,BRA,BRA
Polygon,555576173,555576173,1,Reserva Particular Do Patrimônio Natural Cara Da Onça,Reserva Particular Do Patrimônio Natural Cara Da Onça,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0.117031246301,0.117621692258166,Not Applicable,0,Designated,2009,Sub-national ministry or agency,Not Reported,Instituto de Meio Ambiente do Mato Grosso do Sul,Not Reported,State Verified,1802,BR-MS,BRA,BRA
Polygon,555576175,555576175,1,Apa Parque E Fazenda Do Carmo,Apa Parque E Fazenda Do Carmo,Área de Proteção Ambiental,Environmental Protection Area,National,Not Reported,Not Applicable,0,0,0,8.61128200213,8.65068852976959,Not Applicable,0,Designated,1989,Sub-national ministry or agency,Not Reported,Fundação para Conservação e a Produção Florestal do Estado de São Paulo,Not Reported,State Verified,1802,BR-SP,BRA,BRA
Polygon,555576178,555576178,1,Reserva Particular Do Patrimônio Natural Estância Rio Do Ouro,Reserva Particular Do Patrimônio Natural Estância Rio Do Ouro,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0.0706804426876,0.0710159618514922,Not Applicable,0,Designated,2012,Sub-national ministry or agency,Not Reported,Instituto Estadual do Ambiente do Rio de Janeiro,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,555576468,555576468,1,Reserva Biológica Do São Donato,Reserva Biológica Do São Donato,Reserva Biológica,Biological Reserve,National,Not Reported,Not Applicable,0,0,0,44.1445402775,44.3021435151141,Not Applicable,0,Designated,1975,Sub-national ministry or agency,Not Reported,Secretaria do Ambiente e Desenvolvimento Sustentável do Rio Grande do Sul - RS,Not Reported,State Verified,1802,BR-RS,BRA,BRA
Polygon,555576186,555576186,1,Reserva Particular Do Patrimônio Natural Pianissoli,Reserva Particular Do Patrimônio Natural Pianissoli,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,2.10178272852,2.11349609359213,Not Applicable,0,Designated,2011,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente da Bahia,Not Reported,State Verified,1802,BR-BA,BRA,BRA
Polygon,555576187,555576187,1,Reserva Particular Do Patrimônio Natural Cachoeira Da Fumaça,Reserva Particular Do Patrimônio Natural Cachoeira Da Fumaça,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0.452210603524,0.454498351474611,Not Applicable,0,Designated,2011,Sub-national ministry or agency,Not Reported,Instituto Estadual de Meio Ambiente e Recursos Hídricos do Espírito Santo,Not Reported,State Verified,1802,BR-ES,BRA,BRA
